Confidence,Angle,Distance
45,235.34375,387.25
46,236.078125,386.0
46,236.78125,385.25
46,237.5,383.75
46,238.203125,382.5
46,238.921875,380.5
46,239.625,379.0
46,240.34375,377.75
46,241.046875,377.25
47,241.765625,376.75
46,242.46875,375.25
28,243.1875,370.75
13,243.890625,370.25
44,246.0,368.75
47,246.703125,370.25
51,247.4375,368.5
47,248.140625,366.75
48,248.859375,365.75
47,249.5625,365.5
49,250.25,365.5
48,250.953125,365.75
49,251.65625,365.75
50,252.359375,365.75
54,253.09375,361.75
56,253.796875,361.0
57,254.515625,364.5
57,255.21875,364.75
56,255.9375,363.75
57,256.640625,363.5
54,257.359375,361.25
57,258.0625,361.5
53,258.765625,362.25
50,259.46875,360.5
51,260.171875,364.0
48,260.875,366.25
48,261.609375,365.75
47,262.3125,365.75
47,263.03125,366.25
47,263.734375,367.5
47,264.4375,368.5
49,265.140625,369.5
47,265.84375,370.25
47,266.546875,370.5
47,267.28125,371.75
47,267.984375,373.5
46,268.703125,373.75
46,269.40625,375.0
46,270.109375,375.75
46,270.8125,376.75
46,271.515625,378.75
45,272.21875,379.25
45,272.953125,380.25
45,273.65625,382.5
44,274.375,384.5
45,275.078125,385.25
45,275.78125,387.25
44,276.484375,388.75
44,277.1875,388.75
43,277.890625,390.0
43,278.625,391.5
44,279.328125,393.25
43,280.046875,396.25
43,280.75,398.75
42,281.484375,400.25
43,282.1875,403.0
42,282.90625,405.75
41,283.609375,408.75
41,284.3125,411.75
42,285.015625,414.5
38,285.71875,416.5
40,286.421875,418.75
40,287.140625,421.25
41,287.84375,424.0
42,288.546875,429.5
21,289.25,430.75
48,289.96875,427.0
46,290.671875,424.0
40,291.375,422.0
39,292.078125,417.75
39,292.8125,410.75
39,293.515625,402.75
39,294.234375,395.75
40,294.9375,389.5
40,295.640625,383.25
40,296.34375,378.0
41,297.046875,373.75
41,297.75,369.0
42,298.484375,363.25
42,299.1875,358.25
43,299.90625,353.75
43,300.609375,349.75
43,301.359375,345.25
44,302.078125,340.75
44,302.796875,337.5
43,303.515625,333.75
45,304.203125,329.75
45,304.90625,327.25
45,305.625,325.5
45,306.328125,322.25
46,307.046875,319.0
46,307.75,316.5
46,308.46875,313.5
47,309.171875,311.25
47,309.875,308.25
47,310.578125,305.5
47,311.28125,303.5
47,311.984375,300.75
48,312.71875,298.75
48,313.421875,297.25
48,314.140625,295.25
48,314.84375,292.5
48,315.5625,290.75
48,316.265625,288.25
49,316.984375,286.25
48,317.6875,284.75
48,318.421875,283.0
48,319.125,282.5
48,319.84375,280.5
48,320.546875,277.5
49,321.296875,276.5
49,322.015625,275.75
50,322.734375,274.5
49,323.453125,272.75
49,324.109375,271.0
49,324.8125,270.0
49,325.515625,269.25
50,326.21875,268.75
49,326.953125,267.0
49,327.65625,264.75
50,328.375,264.0
50,329.078125,264.25
50,329.796875,263.25
49,330.5,262.25
50,331.21875,261.25
50,331.921875,261.25
50,332.640625,262.0
44,333.34375,260.25
12,334.765625,269.0
44,336.875,258.5
51,337.578125,258.5
51,338.3125,260.5
51,339.015625,260.25
51,339.734375,260.0
51,340.4375,260.25
52,341.140625,260.0
52,341.84375,260.75
52,342.546875,261.5
51,343.25,260.5
51,343.984375,260.0
50,344.6875,259.5
51,345.40625,259.25
51,346.109375,260.0
51,346.84375,259.75
51,347.546875,260.75
51,348.265625,262.0
51,348.96875,262.25
51,349.671875,261.5
51,350.375,262.0
51,351.078125,263.0
50,351.78125,262.5
50,352.5,262.25
50,353.203125,263.5
50,353.90625,264.75
50,354.609375,265.25
49,355.28125,265.5
49,355.96875,266.5
50,356.671875,268.0
49,357.359375,269.0
50,358.125,270.0
49,358.828125,270.5
49,359.546875,271.0
49,0.25,272.0
48,0.953125,272.25
49,1.65625,273.75
49,2.359375,276.0
49,3.0625,278.25
49,3.78125,280.0
48,4.484375,280.75
48,5.1875,281.75
48,5.890625,284.25
